"houseID","totalPrice","date"
"107002171349","300","20/4/2018 14:53:46"
"107002171415","580","20/4/2018 14:41:02"
"107002171467","490","20/4/2018 14:24:03"
"107002171505","203","20/4/2018 15:02:40"
"107002171517","320","20/4/2018 15:07:59"
"107002171537","495","20/4/2018 14:22:57"
"107002171547","455","20/4/2018 14:16:48"
"107002171557","506","20/4/2018 14:15:28"
"107002171559","200","20/4/2018 15:14:09"
"107002171593","330","20/4/2018 14:18:30"
"107002171611","2568","20/4/2018 15:08:58"
"107002171635","2600","20/4/2018 15:14:12"
"107002171637","235","20/4/2018 14:37:28"
"107002171701","700","20/4/2018 14:55:38"
"107002171703","215","20/4/2018 14:36:01"
"107002171739","260","20/4/2018 14:40:35"
"107002171763","190","20/4/2018 10:11:16"
"107002171795","260","20/4/2018 14:49:28"
"107002171809","410","20/4/2018 15:03:32"
"107002171863","270","20/4/2018 14:49:52"
"107002171981","160","20/4/2018 15:10:17"
"107002172001","363","20/4/2018 10:14:39"
"107002172007","225","20/4/2018 14:30:03"
"107002172083","510","20/4/2018 10:10:36"
"107002172095","800","20/4/2018 14:37:28"
"107002172097","195","20/4/2018 14:15:08"
"107002172103","490","20/4/2018 14:33:53"
"107002172131","275","20/4/2018 14:25:14"
"107002172159","630","20/4/2018 14:16:48"
"107002172177","490","20/4/2018 14:40:10"
"107002172235","359","20/4/2018 15:03:27"
"107002172285","255","20/4/2018 14:33:33"
"107002172297","220","20/4/2018 14:36:01"
"107002172319","410","20/4/2018 15:05:42"
"107002172335","325","20/4/2018 14:21:47"
"107002172337","270","20/4/2018 14:17:44"
"107002172403","265","20/4/2018 15:09:57"
"107002172421","910","20/4/2018 15:01:41"
"107002172485","165","20/4/2018 15:12:20"
"107002172507","415","20/4/2018 14:24:31"
"107002172599","280","20/4/2018 14:19:00"
"107002172605","498","20/4/2018 14:59:00"
"107002172609","130","20/4/2018 14:16:59"
"107002172641","350","20/4/2018 14:35:45"
"107002172677","240","20/4/2018 14:29:14"
"107002172725","195","20/4/2018 14:37:49"
"107002172743","1430","20/4/2018 14:38:52"
"107002172819","1450","20/4/2018 14:19:11"
"107002172845","350","20/4/2018 10:12:21"
"107002172855","365","20/4/2018 14:16:48"
"107002172857","380","20/4/2018 14:26:20"
"107002172861","300","20/4/2018 14:38:05"
"107002172879","820","20/4/2018 14:54:18"
"107002172905","305","20/4/2018 14:36:13"
"107002172909","410","20/4/2018 14:24:54"
"107002172919","385","20/4/2018 14:28:01"
"107002172953","588","20/4/2018 14:39:21"
"107002172975","310","20/4/2018 14:38:05"
"107002173019","860","20/4/2018 14:50:05"
"107002173049","295","20/4/2018 10:12:21"
"107002173057","215","20/4/2018 14:48:21"
"107002173063","415","20/4/2018 14:32:19"
"107002173081","263","20/4/2018 14:47:40"
"107002173083","1060","20/4/2018 15:01:52"
"107002173107","150","20/4/2018 15:14:12"
"107002173171","225","20/4/2018 15:11:39"
"107002173193","550","20/4/2018 10:11:16"
"107002173201","210","20/4/2018 15:11:39"
"107002173231","235","20/4/2018 14:45:35"
"107002173267","280","20/4/2018 15:07:19"
"107002173283","240","20/4/2018 14:29:37"
"107002173325","180","20/4/2018 14:33:56"
"107002173367","760","20/4/2018 14:21:18"
"107002173369","249","20/4/2018 14:36:44"
"107002173461","355","20/4/2018 14:18:00"
"107002173487","250","20/4/2018 14:48:14"
"107002173497","303","20/4/2018 14:57:38"
"107002173537","190","20/4/2018 14:23:31"
"107002173539","445","20/4/2018 14:23:20"
"107002173541","380","20/4/2018 14:23:00"
"107002173567","380","20/4/2018 14:22:13"
"107002173579","730","20/4/2018 15:03:21"
"107002173605","210","20/4/2018 15:08:02"
"107002173629","180","20/4/2018 15:10:57"
"107002173639","360","20/4/2018 14:47:32"
"107002173655","198","20/4/2018 15:08:27"
"107002173667","565","20/4/2018 14:41:46"
"107002173695","930","20/4/2018 10:10:21"
"107002173707","300","20/4/2018 15:00:42"
"107002173775","193","20/4/2018 14:21:06"
"107002173793","290","20/4/2018 14:59:23"
"107002173859","295","20/4/2018 14:20:48"
"107002173893","1290","20/4/2018 14:55:57"
"107002173953","245","20/4/2018 15:14:09"
"107002173975","175","20/4/2018 15:07:59"
"107002174039","315","20/4/2018 14:38:28"
"107002174053","330","20/4/2018 14:47:04"
"107002174085","175","20/4/2018 14:18:11"
"107002174093","330","20/4/2018 14:52:19"
"107002174099","790","20/4/2018 14:37:20"
"107002174105","248","20/4/2018 15:07:59"
"107002174117","230","20/4/2018 14:29:19"
"107002174163","245","20/4/2018 10:13:37"
"107002174207","400","20/4/2018 14:17:39"
"107002174223","252","20/4/2018 15:08:27"
"107002174255","195","20/4/2018 10:13:45"
"107002174287","370","20/4/2018 14:49:52"
"107002174303","410","20/4/2018 14:22:13"
"107002174309","394","20/4/2018 14:22:13"
"107002174407","390","20/4/2018 10:11:25"
"107002174459","163","20/4/2018 15:07:41"
"107002174577","300","20/4/2018 14:49:08"
"107002174603","730","20/4/2018 14:38:22"
"107002174615","310","20/4/2018 15:05:58"
"107002174621","275","20/4/2018 14:39:35"
"107002174665","270","20/4/2018 15:08:27"
"107002174729","285","20/4/2018 14:17:26"
"107002174737","415","20/4/2018 15:05:53"
"107002174859","299","20/4/2018 14:48:05"
"107002174863","340","20/4/2018 14:32:05"
"107002174865","1200","20/4/2018 14:52:24"
"107002174899","620","20/4/2018 14:18:28"
"107002174925","930","20/4/2018 10:13:06"
"107002174961","1200","20/4/2018 15:06:18"
"107002174965","345","20/4/2018 14:22:42"
"107002174973","600","20/4/2018 14:29:02"
"107002174975","330","20/4/2018 14:29:19"
"107002175045","410","20/4/2018 15:10:08"
"107002175071","575","20/4/2018 14:28:12"
"107002175077","625","20/4/2018 10:10:51"
"107002175117","356","20/4/2018 15:04:10"
"107002175123","630","20/4/2018 15:05:23"
"107002175133","295","20/4/2018 14:48:21"
"107002175145","860","20/4/2018 14:16:43"
"107002175153","175","20/4/2018 15:04:24"
"107002175177","820","20/4/2018 14:24:36"
"107002175295","520","20/4/2018 14:46:09"
"107002175311","250","20/4/2018 14:45:44"
"107002175329","165","20/4/2018 15:11:25"
"107002175333","258","20/4/2018 15:11:02"
"107002175339","980","20/4/2018 15:01:30"
"107002175365","255","20/4/2018 14:35:02"
"107002175371","1100","20/4/2018 14:24:31"
"107002175373","308","20/4/2018 14:22:13"
"107002175411","212","20/4/2018 15:00:42"
"107002175543","220","20/4/2018 15:11:25"
"107002175545","1130","20/4/2018 10:11:25"
"107002175547","255","20/4/2018 14:26:52"
"107002175651","235","20/4/2018 14:30:38"
"107002175657","290","20/4/2018 14:38:22"
"107002175733","2800","20/4/2018 14:55:04"
"107002175749","255","20/4/2018 14:35:20"
"107002175781","230","20/4/2018 14:41:05"
"107002175811","325","20/4/2018 14:29:57"
"107002175847","1050","20/4/2018 14:26:55"
"107002175905","255","20/4/2018 14:42:45"
"107002175909","165","20/4/2018 15:13:56"
"107002175969","1200","20/4/2018 14:31:07"
"107002175997","165","20/4/2018 15:06:38"
"107002176115","260","20/4/2018 14:44:53"
"107002176159","280","20/4/2018 14:58:48"
"107002176169","265","20/4/2018 14:47:29"
"107002176243","410","20/4/2018 15:07:19"
"107002176293","305","20/4/2018 14:34:11"
"107002176301","268","20/4/2018 14:29:48"
"107002176339","850","20/4/2018 14:25:38"
"107002176381","650","20/4/2018 14:15:36"
"107002176391","296","20/4/2018 14:17:42"
"107002176417","520","20/4/2018 15:03:27"
"107002176445","280","20/4/2018 14:24:36"
"107002176463","550","20/4/2018 14:30:08"
"107002176467","205","20/4/2018 15:12:15"
"107002176483","250","20/4/2018 14:21:18"
"107002176501","260","20/4/2018 14:37:54"
"107002176503","520","20/4/2018 14:30:35"
"107002176511","218","20/4/2018 14:34:11"
"107002176519","230","20/4/2018 14:37:54"
"107002176529","518","20/4/2018 14:24:28"
"107002176549","210","20/4/2018 15:08:27"
"107002176559","850","20/4/2018 15:05:23"
"107002176569","310","20/4/2018 14:15:59"
"107002176643","290","20/4/2018 10:14:34"
"107002176651","210","20/4/2018 14:15:08"
"107002176655","515","20/4/2018 14:26:50"
"107002176665","520","20/4/2018 10:13:06"
"107002176721","650","20/4/2018 14:15:14"
"107002176733","535","20/4/2018 10:10:57"
"107002176749","225","20/4/2018 14:34:20"
"107002176755","580","20/4/2018 14:59:03"
"107002176757","260","20/4/2018 14:29:25"
"107002176765","685","20/4/2018 14:40:38"
"107002176795","850","20/4/2018 15:05:53"
"107002176817","650","20/4/2018 14:24:54"
"107002176835","340","20/4/2018 14:27:46"
"107002176885","630","20/4/2018 14:41:05"
"107002176889","390","20/4/2018 14:39:15"
"107002176909","310","20/4/2018 14:53:16"
"107002176935","225","20/4/2018 14:51:59"
"107002176941","350","20/4/2018 14:40:38"
"107002176943","315","20/4/2018 14:15:18"
"107002176975","300","20/4/2018 15:07:59"
"107002176991","235","20/4/2018 15:03:27"
"107002177045","290","20/4/2018 14:17:01"
"107002177067","670","20/4/2018 14:57:41"
"107002177099","180","20/4/2018 14:46:09"
"107002177117","420","20/4/2018 14:47:29"
"107002177137","175","20/4/2018 14:50:20"
"107002177147","710","20/4/2018 15:02:01"
"107002177179","590","20/4/2018 14:24:57"
"107002177189","370","20/4/2018 14:48:28"
"107002177201","275","20/4/2018 10:13:55"
"107002177215","560","20/4/2018 14:20:42"
"107002177219","630","20/4/2018 14:40:38"
"107002177227","650","20/4/2018 14:34:33"
"107002177245","460","20/4/2018 14:28:01"
"107002177247","500","20/4/2018 15:03:38"
"107002177255","330","20/4/2018 14:37:12"
"107002177281","218","20/4/2018 14:16:53"
"107002177301","420","20/4/2018 14:43:23"
"107002177321","743","20/4/2018 14:34:28"
"107002177337","340","20/4/2018 15:01:39"
"107002177359","310","20/4/2018 10:12:21"
"107002177363","135","20/4/2018 14:31:07"
"107002177403","190","20/4/2018 15:10:00"
"107002177409","450","20/4/2018 14:45:53"
"107002177419","960","20/4/2018 10:10:51"
"107002177435","450","20/4/2018 14:21:18"
"107002177441","355","20/4/2018 14:15:31"
"107002177443","390","20/4/2018 14:29:19"
"107002177475","235","20/4/2018 14:47:46"
"107002177497","170","20/4/2018 15:14:12"
"107002177503","730","20/4/2018 14:20:12"
"107002177571","565","20/4/2018 14:26:50"
"107002177611","230","20/4/2018 15:07:30"
"107002177625","315","20/4/2018 14:26:31"
"107002177669","490","20/4/2018 14:37:06"
"107002177689","321","20/4/2018 10:12:21"
"107002177693","745","20/4/2018 14:26:17"
"107002177763","210","20/4/2018 14:51:08"
"107002177785","245","20/4/2018 14:48:12"
"107002177841","968","20/4/2018 14:25:23"
"107002177843","230","20/4/2018 15:08:27"
"107002177873","210","20/4/2018 14:49:49"
"107002177893","410","20/4/2018 14:43:06"
"107002177919","190","20/4/2018 15:03:35"
"107002177931","285","20/4/2018 14:34:42"
"107002177945","395","20/4/2018 14:27:09"
"107002177961","410","20/4/2018 15:10:25"
"107002177991","750","20/4/2018 15:01:33"
"107002178043","700","20/4/2018 14:33:48"
"107002178071","600","20/4/2018 14:27:09"
"107002178095","275","20/4/2018 14:46:44"
"107002178137","405","20/4/2018 15:05:42"
"107002178151","380","20/4/2018 14:34:50"
"107002178159","195","20/4/2018 14:31:50"
"107002178235","340","20/4/2018 10:11:07"
"107002178241","200","20/4/2018 14:58:48"
"107002178245","445","20/4/2018 14:38:55"
"107002178273","600","20/4/2018 14:15:20"
"107002178277","1020","20/4/2018 15:04:10"
"107002178305","268","20/4/2018 14:47:26"
"107002178337","410","20/4/2018 14:46:44"
"107002178347","335","20/4/2018 14:34:05"
"107002178351","270","20/4/2018 14:31:40"
"107002178437","684","20/4/2018 14:27:01"
"107002178461","550","20/4/2018 14:56:56"
"107002178491","430","20/4/2018 14:17:17"
"107002178523","330","20/4/2018 14:21:56"
"107002178597","270","20/4/2018 14:22:10"
"107002178603","350","20/4/2018 14:37:54"
"107002178607","1380","20/4/2018 14:54:29"
"107002178631","360","20/4/2018 15:12:26"
"107002178677","335","20/4/2018 14:52:08"
"107002178753","300","20/4/2018 10:10:51"
"107002178775","725","20/4/2018 14:27:09"
"107002178779","220","20/4/2018 15:04:04"
"107002178781","570","20/4/2018 14:48:30"
"107002178789","470","20/4/2018 14:26:52"
"107002178801","155","20/4/2018 15:10:03"
"107002178809","340","20/4/2018 14:53:16"
"107002178815","210","20/4/2018 14:37:54"
"107002178845","305","20/4/2018 14:43:40"
"107002178893","270","20/4/2018 14:26:28"
"107002178923","380","20/4/2018 14:28:01"
"107002178949","172","20/4/2018 14:58:54"
"107002178955","657","20/4/2018 14:55:40"
"107002178967","520","20/4/2018 14:20:42"
"107002179015","545","20/4/2018 14:34:14"
"107002179059","420","20/4/2018 14:47:04"
"107002179127","510","20/4/2018 10:14:31"
"107002179177","620","20/4/2018 14:18:11"
"107002179221","175","20/4/2018 15:05:53"
"107002179223","145","20/4/2018 15:14:09"
"107002179229","209","20/4/2018 14:25:58"
"107002179235","225","20/4/2018 14:56:56"
"107002179265","840","20/4/2018 14:19:54"
"107002179307","340","20/4/2018 15:05:53"
"107002179335","1300","20/4/2018 14:52:59"
"107002179359","578","20/4/2018 14:53:05"
"107002179365","688","20/4/2018 14:38:55"
"107002179385","400","20/4/2018 14:24:31"
"107002179435","715","20/4/2018 14:57:18"
"107002179443","230","20/4/2018 14:47:40"
"107002179467","350","20/4/2018 14:24:54"
"107002179471","323","20/4/2018 14:29:11"
"107002179531","480","20/4/2018 14:44:58"
"107002179539","475","20/4/2018 14:37:06"
"107002179541","410","20/4/2018 14:32:56"
"107002179545","560","20/4/2018 14:24:54"
"107002179711","180","20/4/2018 15:05:44"
"107002179755","950","20/4/2018 14:30:35"
"107002179763","375","20/4/2018 15:05:50"
"107002179795","260","20/4/2018 10:10:36"
"107002179831","190","20/4/2018 14:32:05"
"107002179877","210","20/4/2018 14:17:04"
"107002179881","1350","20/4/2018 14:51:46"
"107002179915","440","20/4/2018 15:07:11"
"107002179965","210","20/4/2018 14:31:48"
"107002180019","370","20/4/2018 14:16:45"
"107002180021","335","20/4/2018 14:48:01"
"107002180037","385","20/4/2018 14:39:46"
"107002180057","1220","20/4/2018 14:52:13"
"107002180073","350","20/4/2018 14:16:29"
"107002180077","510","20/4/2018 10:14:25"
"107002180143","275","20/4/2018 14:50:20"
"107002180193","270","20/4/2018 14:35:02"
"107002180225","280","20/4/2018 14:35:02"
"107002180281","300","20/4/2018 14:26:26"
"107002180283","430","20/4/2018 14:18:11"
"107002180287","1400","20/4/2018 14:54:03"
"107002180291","240","20/4/2018 14:21:02"
"107002180339","700","20/4/2018 14:57:58"
"107002180345","140","20/4/2018 15:12:26"
"107002180379","405","20/4/2018 14:46:44"
"107002180411","546","20/4/2018 14:26:28"
"107002180425","830","20/4/2018 14:34:36"
"107002180463","500","20/4/2018 14:26:58"
"107002180471","270","20/4/2018 10:11:07"
"107002180501","380","20/4/2018 14:50:12"
"107002180507","800","20/4/2018 15:03:52"
"107002180525","400","20/4/2018 14:29:11"
"107002180545","630","20/4/2018 14:49:41"
"107002180623","226","20/4/2018 14:48:41"
"107002180647","825","20/4/2018 14:51:49"
"107002180653","229","20/4/2018 14:27:11"
"107002180687","320","20/4/2018 15:09:18"
"107002180689","297","20/4/2018 14:48:28"
"107002180703","530","20/4/2018 14:21:18"
"107002180723","725","20/4/2018 14:16:16"
"107002180747","225","20/4/2018 14:21:18"
"107002180749","295","20/4/2018 14:34:42"
"107002180827","355","20/4/2018 15:03:27"
"107002180851","530","20/4/2018 14:31:58"
"107002180865","195","20/4/2018 14:24:17"
"107002180867","2050","20/4/2018 14:55:38"
"107002180887","215","20/4/2018 14:48:12"
"107002180901","247","20/4/2018 14:35:13"
"107002180903","182","20/4/2018 14:17:09"
"107002180959","565","20/4/2018 14:33:27"
"107002180963","415","20/4/2018 10:10:15"
"107002180967","390","20/4/2018 14:19:54"
"107002180995","410","20/4/2018 14:30:35"
"107002181003","382","20/4/2018 14:33:27"
"107002181013","260","20/4/2018 14:16:29"
"107002181019","360","20/4/2018 14:20:45"
"107002181053","420","20/4/2018 14:40:52"
"107002181055","370","20/4/2018 14:21:02"
"107002181061","248","20/4/2018 15:14:09"
"107002181075","300","20/4/2018 10:13:06"
"107002181121","285","20/4/2018 14:50:53"
"107002181123","340","20/4/2018 14:47:40"
"107002181131","280","20/4/2018 14:15:40"
"107002181139","655","20/4/2018 14:36:16"
"107002181141","440","20/4/2018 14:27:30"
"107002181157","560","20/4/2018 14:51:08"
"107002181187","420","20/4/2018 14:16:29"
"107002181217","380","20/4/2018 14:46:44"
"107002181229","330","20/4/2018 14:47:06"
"107002181233","215","20/4/2018 14:29:34"
"107002181249","145","20/4/2018 14:32:03"
"107002181303","175","20/4/2018 14:22:22"
"107002181335","725","20/4/2018 15:09:09"
"107002181339","240","20/4/2018 15:07:54"
"107002181357","570","20/4/2018 14:39:21"
"107002181361","310","20/4/2018 14:40:22"
"107002181383","1600","20/4/2018 10:13:43"
"107002181393","950","20/4/2018 15:09:07"
"107002181423","308","20/4/2018 15:04:33"
"107002181433","830","20/4/2018 15:03:27"
"107002181483","560","20/4/2018 14:41:00"
"107002181553","230","20/4/2018 15:04:33"
"107002181597","230","20/4/2018 14:25:03"
"107002181603","350","20/4/2018 10:10:18"
"107002181607","270","20/4/2018 15:14:14"
"107002181689","583","20/4/2018 14:55:38"
"107002181713","150","20/4/2018 14:49:06"
"107002181755","1150","20/4/2018 14:50:53"
"107002181771","550","20/4/2018 14:23:31"
"107002181789","200","20/4/2018 15:05:44"
"107002181851","240","20/4/2018 14:35:08"
"107002181989","300","20/4/2018 14:29:48"
"107002182017","345","20/4/2018 14:20:34"
"107002182023","272","20/4/2018 15:03:35"
"107002182051","320","20/4/2018 14:56:56"
"107002182077","400","20/4/2018 15:05:53"
"107002182101","480","20/4/2018 15:01:46"
"107002182111","85","20/4/2018 15:09:43"
"107002182125","550","20/4/2018 14:53:27"
"107002182145","340","20/4/2018 14:19:54"
"107002182155","343","20/4/2018 14:18:36"
"107002182199","340","20/4/2018 14:43:40"
"107002182245","435","20/4/2018 14:32:08"
"107002182265","248","20/4/2018 14:26:09"
"107002182319","285","20/4/2018 15:12:26"
"107002182343","930","20/4/2018 14:39:54"
"107002182355","306","20/4/2018 14:47:29"
"107002182359","320","20/4/2018 14:43:21"
"107002182381","265","20/4/2018 14:45:44"
"107002182389","710","20/4/2018 14:15:20"
"107002182391","335","20/4/2018 14:52:59"
"107002182421","405","20/4/2018 14:15:31"
"107002182449","880","20/4/2018 15:03:41"
"107002182493","450","20/4/2018 14:55:38"
"107002182521","740","20/4/2018 14:28:57"
"107002182525","628","20/4/2018 14:52:53"
"107002182537","1150","20/4/2018 14:29:02"
"107002182549","365","20/4/2018 15:02:18"
"107002182573","450","20/4/2018 10:10:09"
"107002182577","550","20/4/2018 14:45:33"
"107002182581","340","20/4/2018 14:37:06"
"107002182597","220","20/4/2018 14:50:30"
"107002182635","300","20/4/2018 15:09:04"
"107002182677","350","20/4/2018 15:10:33"
"107002182683","310","20/4/2018 14:49:52"
"107002182863","320","20/4/2018 14:31:13"
"107002182941","352","20/4/2018 14:19:14"
"107002182959","230","20/4/2018 15:12:15"
"107002183081","258","20/4/2018 14:15:40"
"107002183099","379","20/4/2018 14:39:24"
"107002183117","295","20/4/2018 14:48:58"
"107002183225","1000","20/4/2018 15:01:30"
"107002183243","249","20/4/2018 15:09:40"
"107002183255","610","20/4/2018 14:49:17"
"107002183263","380","20/4/2018 15:07:24"
"107002183287","365","20/4/2018 10:10:27"
"107002183291","500","20/4/2018 14:39:10"
"107002183339","223","20/4/2018 14:31:01"
"107002183355","280","20/4/2018 14:22:10"
"107002183375","650","20/4/2018 15:04:31"
"107002183379","510","20/4/2018 14:22:33"
"107002183405","195","20/4/2018 15:00:00"
"107002183445","258","20/4/2018 14:25:52"
"107002183471","700","20/4/2018 10:10:48"
"107002183511","153","20/4/2018 15:10:54"
"107002183517","235","20/4/2018 14:25:03"
"107002183525","180","20/4/2018 14:44:08"
"107002183623","600","20/4/2018 15:09:29"
"107002183643","1030","20/4/2018 14:30:03"
"107002183653","208","20/4/2018 10:12:33"
"107002183669","1200","20/4/2018 14:39:54"
"107002183687","255","20/4/2018 15:03:41"
"107002183701","480","20/4/2018 10:11:48"
"107002183705","215","20/4/2018 14:16:29"
"107002183771","220","20/4/2018 15:09:57"
"107002183805","280","20/4/2018 14:50:08"
"107002183837","329","20/4/2018 15:11:20"
"107002183847","320","20/4/2018 14:28:36"
"107002183855","215","20/4/2018 14:47:40"
"107002183891","500","20/4/2018 14:44:08"
"107002183949","295","20/4/2018 14:22:45"
"107002183957","202","20/4/2018 14:27:06"
"107002184007","520","20/4/2018 14:36:50"
"107002184067","530","20/4/2018 15:06:10"
"107002184085","920","20/4/2018 14:53:27"
"107002184179","1366","20/4/2018 14:56:34"
"107002184201","1998","20/4/2018 14:15:40"
"107002184249","270","20/4/2018 14:33:48"
"107002184253","2350","20/4/2018 14:57:21"
"107002184339","410","20/4/2018 14:25:12"
"107002184341","410","20/4/2018 14:40:27"
"107002184343","425","20/4/2018 14:27:30"
"107002184391","890","20/4/2018 14:33:27"
"107002184605","950","20/4/2018 14:32:32"
"107002184647","370","20/4/2018 14:15:49"
"107002184693","195","20/4/2018 14:46:17"
"107002184703","400","20/4/2018 10:10:24"
"107002184705","375","20/4/2018 10:15:15"
"107002184729","520","20/4/2018 14:43:52"
"107002184767","250","20/4/2018 14:29:42"
"107002184781","360","20/4/2018 15:14:04"
"107002184785","195","20/4/2018 14:16:50"
"107002184795","620","20/4/2018 14:44:55"
"107002184801","1400","20/4/2018 14:55:09"
"107002184837","276","20/4/2018 14:35:59"
"107002184867","340","20/4/2018 14:32:32"
"107002184891","490","20/4/2018 14:55:29"
"107002184903","185","20/4/2018 14:50:30"
"107002185087","322","20/4/2018 14:19:29"
"107002185139","350","20/4/2018 14:15:14"
"107002185181","248","20/4/2018 15:10:17"
"107002185249","403","20/4/2018 14:55:38"
"107002185303","260","20/4/2018 14:43:46"
"107002185309","1150","20/4/2018 15:02:40"
"107002185355","420","20/4/2018 14:19:14"
"107002185363","690","20/4/2018 14:56:53"
"107002185403","215","20/4/2018 14:59:38"
"107002185481","388","20/4/2018 14:35:47"
"107002185521","735","20/4/2018 14:33:33"
"107002185529","398","20/4/2018 14:23:14"
"107002185543","228","20/4/2018 14:37:04"
"107002185571","265","20/4/2018 14:41:10"
"107002185579","720","20/4/2018 14:57:12"
"107002185717","620","20/4/2018 14:30:30"
"107002185723","190","20/4/2018 15:02:45"
"107002185735","375","20/4/2018 14:25:23"
"107002185739","410","20/4/2018 14:31:24"
"107002185743","280","20/4/2018 14:38:36"
"107002185789","190","20/4/2018 14:23:14"
"107002185863","410","20/4/2018 15:08:02"
"107002185903","272","20/4/2018 14:22:25"
"107002185909","290","20/4/2018 14:21:22"
"107002185921","520","20/4/2018 14:40:43"
"107002185931","480","20/4/2018 14:33:30"
"107002185935","250","20/4/2018 14:38:44"
"107002185963","750","20/4/2018 15:09:29"
"107002185999","315","20/4/2018 14:29:42"
"107002186017","830","20/4/2018 14:28:14"
"107002186027","475","20/4/2018 14:33:30"
"107002186031","348","20/4/2018 14:33:36"
"107002186051","252","20/4/2018 14:47:32"
"107002186053","240","20/4/2018 14:41:10"
"107002186085","490","20/4/2018 14:30:27"
"107002186087","400","20/4/2018 15:09:18"
"107002186093","360","20/4/2018 14:38:11"
"107002186113","690","20/4/2018 10:15:11"
"107002186149","360","20/4/2018 14:37:04"
"107002186217","785","20/4/2018 14:26:34"
"107002186263","1600","20/4/2018 14:56:17"
"107002186321","203","20/4/2018 14:31:24"
"107002186327","350","20/4/2018 14:27:44"
"107002186339","680","20/4/2018 14:25:49"
"107002186345","530","20/4/2018 14:15:45"
"107002186347","248","20/4/2018 14:57:07"
"107002186363","275","20/4/2018 14:33:04"
"107002186379","405","20/4/2018 14:29:05"
"107002186391","420","20/4/2018 14:22:45"
"107002186407","400","20/4/2018 15:10:14"
"107002186417","415","20/4/2018 14:39:21"
"107002186471","500","20/4/2018 14:59:23"
"107002186495","820","20/4/2018 14:33:56"
"107002186497","453","20/4/2018 14:24:03"
"107002186509","738","20/4/2018 14:26:20"
"107002186515","158","20/4/2018 15:09:57"
"107002186551","375","20/4/2018 14:45:47"
"107002186575","900","20/4/2018 14:38:16"
"107002186583","158","20/4/2018 15:13:56"
"107002186593","530","20/4/2018 14:37:15"
"107002186677","638","20/4/2018 14:53:49"
"107002186693","405","20/4/2018 15:05:25"
"107002186717","290","20/4/2018 14:54:05"
"107002186723","210","20/4/2018 14:50:56"
"107002186733","210","20/4/2018 14:18:19"
"107002186785","260","20/4/2018 14:50:56"
"107002186817","300","20/4/2018 15:03:41"
"107002186841","490","20/4/2018 14:44:11"
"107002186929","520","20/4/2018 14:55:07"
"107002186955","250","20/4/2018 14:58:00"
"107002186987","1000","20/4/2018 14:25:06"
"107002187023","280","20/4/2018 14:48:37"
"107002187041","510","20/4/2018 10:11:19"
"107002187051","313","20/4/2018 14:38:36"
"107002187059","810","20/4/2018 15:04:01"
"107002187109","485","20/4/2018 15:08:02"
"107002187117","418","20/4/2018 14:19:14"
"107002187139","220","20/4/2018 14:21:22"
"107002187257","695","20/4/2018 15:01:49"
"107002187281","365","20/4/2018 15:01:16"
"107002187287","248","20/4/2018 15:07:22"
"107002187291","308","20/4/2018 14:16:21"
"107002187309","238","20/4/2018 14:48:16"
"107002187347","450","20/4/2018 14:57:01"
"107002187349","328","20/4/2018 14:30:30"
"107002187375","250","20/4/2018 15:06:24"
"107002187381","205","20/4/2018 15:11:02"
"107002187411","350","20/4/2018 14:48:01"
"107002187451","400","20/4/2018 14:17:31"
"107002187461","255","20/4/2018 14:49:08"
"107002187479","330","20/4/2018 14:46:52"
"107002187487","1030","20/4/2018 14:15:25"
"107002187595","375","20/4/2018 10:14:37"
"107002187603","930","20/4/2018 14:57:58"
"107002187637","695","20/4/2018 14:30:27"
"107002187673","620","20/4/2018 14:55:12"
"107002187675","385","20/4/2018 14:15:47"
"107002187691","180","20/4/2018 14:20:09"
"107002187697","230","20/4/2018 14:27:52"
"107002187699","300","20/4/2018 10:13:15"
"107002187707","310","20/4/2018 14:30:47"
"107002187773","860","20/4/2018 14:29:29"
"107002187801","190","20/4/2018 10:13:30"
"107002187829","245","20/4/2018 14:26:03"
"107002187881","815","20/4/2018 14:22:42"
"107002187939","430","20/4/2018 15:04:01"
"107002187943","300","20/4/2018 14:15:45"
"107002187951","295","20/4/2018 15:14:12"
"107002187975","940","20/4/2018 14:56:19"
"107002187999","175","20/4/2018 14:37:52"
"107002188007","525","20/4/2018 14:32:35"
"107002188023","335","20/4/2018 14:21:22"
"107002188025","600","20/4/2018 10:12:17"
"107002188027","290","20/4/2018 15:12:20"
"107002188141","450","20/4/2018 14:43:09"
"107002188143","540","20/4/2018 14:33:59"
"107002188225","800","20/4/2018 10:10:51"
"107002188249","750","20/4/2018 14:20:59"
"107002188283","566","20/4/2018 14:32:17"
"107002188311","425","20/4/2018 14:32:35"
"107002188325","1400","20/4/2018 14:44:21"
"107002188333","170","20/4/2018 15:12:04"
"107002188347","230","20/4/2018 14:15:14"
"107002188397","800","20/4/2018 14:27:03"
"107002188413","260","20/4/2018 14:26:50"
"107002188421","340","20/4/2018 14:16:11"
"107002188489","1300","20/4/2018 15:02:26"
"107002188555","228","20/4/2018 14:35:31"
"107002188593","1170","20/4/2018 14:55:40"
"107002188599","180","20/4/2018 14:48:16"
"107002188627","208","20/4/2018 15:02:48"
"107002188635","350","20/4/2018 14:40:13"
"107002188641","280","20/4/2018 14:19:48"
"107002188645","656","20/4/2018 14:32:17"
"107002188651","241","20/4/2018 14:19:11"
"107002188665","1200","20/4/2018 14:18:36"
"107002188675","300","20/4/2018 14:25:00"
